x,y,ISL,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,BAD_FLAG
-157.0526154,20.8716959,LAN,0,80227.29862,67720.90336,49336.79923,38948,23684.40105,28336,46116,48576.00067,34119.00175,155146.5,19314,154144.7967,65451.5,45002.5,63290.30248,125508.9048,123476.2054,226587.9158,32725,38375.99911,56002.49891,39384.50087,145182.4038,83317.49868,44689.60125,20161.20073,155714,39497.5,35731.49945,30784.79954,30550.5,35178,13041.00061,0
-157.0493989,20.86850185,LAN,0,80227.29862,67720.90336,49336.79923,38948,23684.40105,28336,46116,48576.00067,34119.00175,155146.5,19314,154144.7967,65451.5,45002.5,63290.30248,125508.9048,123476.2054,226587.9158,32725,38375.99911,56002.49891,39384.50087,145182.4038,83317.49868,44689.60125,20161.20073,155714,39497.5,35731.49945,30784.79954,30550.5,35178,13041.00061,0
-157.0454378,20.86606766,LAN,0,67025.89885,48773.80242,41650.79935,26936,20201.4009,22356,36571.5,40351.20056,26001.80133,125649,16446.5,128264.3972,47597.5,35696.5,52126.00204,90337.50343,103792.6045,191899.4134,27335,31553.59927,38946.29924,29390.90065,123924.8032,66460.79895,36556.80103,12735.90046,117972,29707,28211.69957,22707.59966,23068,26754,9784.800461,0
-157.0420029,20.86407086,LAN,0,58298.799,34390.60171,34623.59946,20916,16576.50074,19182,28350,36873.60051,21251.90109,108054,14115.5,110276.0976,37051,28952,44540.50175,63677.90242,83271.40364,166897.5117,22467.5,26174.39939,32422.49937,23040.80051,106054.4028,55448.39912,28641.6008,9110.700328,89835,22509,24177.89963,18237.19973,18067.5,20930,7095.600334,0
-157.0390145,20.86184095,LAN,0,58298.799,34390.60171,34623.59946,20916,16576.50074,19182,28350,36873.60051,21251.90109,108054,14115.5,110276.0976,37011.5,28952,44346.00174,63677.90242,83271.40364,166897.5117,22467.5,26174.39939,32422.49937,23040.80051,106054.4028,55448.39912,28641.6008,9110.700328,89835,22509,24177.89963,18237.19973,18067.5,20930,7095.600334,0
-157.0346045,20.86025249,LAN,0,41819.19928,20191.801,27401.19957,15596,11016.60049,14536,18364.5,33727.20047,17081.80088,82800,12358,81196.19826,23937,22983,27307.80107,32120.00122,57096.4025,117810.0082,17902.5,20401.59953,24916.19952,14608.70032,79891.20209,28835.09954,20808.00058,5278.80019,69834,15189,19646.0997,13665.19979,13432,13182,3871.800182,0
-157.0311901,20.86149759,LAN,0,32649.09944,13184.60065,25131.99961,13244,10178.10045,13317,17514,29780.40041,16725.00086,69241.5,12154.5,75792.59837,19829,21972.5,26529.80104,30032.20114,49907.00218,106552.6075,15427.5,20106.39953,24248.09953,14157.60031,68561.60179,27192.89957,16809.60047,5247.000189,68139,11773,18176.99972,13233.3998,12811.5,11622,2203.200104,0
-157.0277031,20.85971128,LAN,0,33180.69943,14291.00071,25058.79961,13356,10178.10045,13317,17545.5,32154.00044,16725.00086,69759,12154.5,75792.59837,19829,21972.5,26257.50103,30032.20114,50954.00223,106683.5075,15427.5,20106.39953,24248.09953,14157.60031,68561.60179,27192.89957,17952.0005,5247.000189,68139,11956,18176.99972,13233.3998,12811.5,11622,2219.400105,0
-157.0236315,20.85761476,LAN,0,36547.49937,15166.90075,25009.99961,14364,10178.10045,13317,17545.5,32402.40045,16702.70086,69759,12154.5,75863.69837,19750,21972.5,25829.60101,30032.20114,53676.20235,108123.4076,15427.5,20106.39953,24248.09953,14157.60031,68561.60179,27144.59957,19012.80053,5247.000189,68139,11986.5,18276.59972,13131.7998,12811.5,11622,2689.200127,0
-157.0193945,20.85560376,LAN,0,36946.19936,15213.00076,25034.39961,14448,10178.10045,13317,17545.5,32485.20045,16680.40086,69759,12210,75934.79837,19710.5,21972.5,25518.401,30032.20114,54025.20236,107992.5076,15427.5,20106.39953,24287.39953,14157.60031,68561.60179,27096.29957,19230.40054,5247.000189,68139,11986.5,18276.59972,13106.3998,12811.5,11726,2786.400131,0
-157.0153907,20.85328089,LAN,0,37211.99936,15259.10076,24912.39961,14532,10165.20045,13317,17545.5,32595.60045,16502.00085,69759,12228.5,76005.89837,19671,21972.5,24973.80098,30032.20114,54583.60239,107992.5076,15427.5,20106.39953,24483.89952,14157.60031,68678.40179,27096.29957,19475.20055,5247.000189,68139,11986.5,18301.49972,12293.59982,12811.5,11726,2818.800133,0
-157.0112244,20.85127612,LAN,0,37610.69935,15489.60077,24814.79961,14560,10165.20045,13294,17545.5,32512.80045,16234.40083,69759,12154.5,76432.49836,19671,22160.5,24818.20097,30032.20114,54583.60239,108254.3076,15427.5,20106.39953,24641.09952,14157.60031,70080.00183,27096.29957,19638.40055,5247.000189,68139,12108.5,18575.39972,12293.59982,12811.5,11726,2867.400135,0
-157.0080961,20.84796996,LAN,0,38363.79934,16688.20083,24619.59962,15008,10152.30045,13294,17545.5,32430.00045,16189.80083,69759,12191.5,77001.29835,19908,22419,24857.10098,30032.20114,54793.0024,109301.5076,15592.5,20106.39953,24837.59952,14157.60031,71481.60187,27144.59957,19856.00056,5088.000183,68139,13115,19023.59971,12242.79982,12848,11752,3142.800148,0
-157.0052307,20.8444655,LAN,0,39914.29931,19454.20097,25668.7996,15428,10629.60047,13869,17766,33037.20046,16078.30083,76693.5,12228.5,79418.6983,21093,22701,24857.10098,31156.40118,55072.20241,112181.3078,17022.5,20106.39953,24837.59952,14365.80032,77905.60204,27917.39956,20291.20057,4690.500169,68139,14396,19446.8997,12268.19982,12957.5,12714,3628.800171,0
-157.0030405,20.84059224,LAN,0,48154.09917,22727.30113,27669.59957,16380,11674.50052,16675,21420,33810.00047,16613.50085,89734.5,12413.5,87879.59811,28795.5,24698.5,32053.60126,34207.8013,60865.60266,128282.009,19250,23189.59946,25073.39951,17592.90039,84446.40221,34872.59945,21488.0006,5565.0002,74241,16134.5,20467.79969,13309.5998,14855.5,14716,4471.200211,0
-157.0016036,20.83641161,LAN,0,55552.19904,31993.40159,31841.9995,19684,15131.70067,18699,25924.5,35824.8005,19267.20099,102361.5,13227.5,104232.5978,34009.5,27377.5,39405.70155,56049.40213,77059.20337,157865.411,20982.5,25452.79941,30143.09941,22277.40049,98696.00258,51632.69918,26438.40074,7679.700276,87688,20587.5,23306.39964,16179.79976,16936,19604,6269.400295,0
-156.9987907,20.83295426,LAN,0,58298.799,34390.60171,33476.79948,20160,16370.10073,18423,28318.5,36487.2005,20136.90103,107640,13912,109351.7977,36024,28905,40883.9016,63677.90242,79362.60347,160876.1113,21505,25518.39941,32304.59937,23040.80051,106054.4028,55351.79913,28342.40079,8045.40029,89835,22509,23879.09963,16890.99975,18067.5,20930,7095.600334,0
-156.9965775,20.82929122,LAN,0,63836.2989,44117.70219,37331.99942,22344,17814.90079,18906,33957,38226.00053,22143.90114,120370.5,14541,120016.7974,42265,32806,40105.90157,78292.50298,91019.20398,171740.812,23210,28503.19934,36077.3993,26580.20058,117617.6031,62258.69902,33755.20095,9412.800339,104186,27572,25871.0996,18999.19971,20878,24154,8667.000408,0
-156.9949259,20.82523224,LAN,0,66981.59885,48635.50241,39967.19938,25200,18846.90084,19734,36414,39688.80055,23950.20123,124407,15040.5,125135.9973,46373,35649.5,42089.80165,90257.20343,94369.60413,179725.7126,25492.5,29979.1993,37806.59927,29182.70064,122990.4032,66364.19895,35740.801,10971.00039,117972,29554.5,27539.39958,20904.19969,22301.5,26702,9720.000458,0
-156.9926021,20.82134952,LAN,0,76328.89869,60759.80302,44798.3993,32172,20794.80092,22793,41265,44298.00061,28610.90147,141070.5,15318,140635.797,56722,41642,46952.30184,112018.5043,102745.6045,201847.8141,28105,34439.9992,47120.69909,34422.40076,130115.2034,75637.79881,40283.20113,15470.70056,144527,34617.5,30851.09953,26441.3996,26462.5,32110,11615.40055,0
-156.9906645,20.81727758,LAN,0,78721.09864,67167.70333,47189.59926,36932,21388.20095,24909,43879.5,45208.80062,30885.50159,152248.5,15725,150803.0968,63555.5,44955.5,48819.50191,122537.8047,109935.0048,210487.2147,30167.5,35981.59916,51640.199,35775.70079,137356.8036,83075.99869,42704.0012,18046.50065,153906,38491,32170.79951,28803.59957,29273,35126,12862.80061,0
-156.989228,20.8130551,LAN,0,63570.49891,62373.3031,39893.99938,33096,17827.80079,23161,40446,37894.80052,25578.10131,121405.5,13394,136511.9971,61264.5,41454,45474.10178,119566.7045,97999.20428,179725.7126,23127.5,28962.39933,38199.59926,31611.7007,105704.0028,78004.49877,38243.20107,17172.00062,132888,35136,26369.0996,23723.59964,27448,30550,11437.20054,0
-156.9894209,20.80899715,LAN,0,58032.999,66015.20328,35526.39944,34608,17750.40079,22885,41454,29642.40041,25845.70133,120784.5,13930.5,123287.3974,64622,39950,44229.30173,119486.4045,105188.6046,167290.2117,24117.5,23976.79944,43387.19916,33312.00073,102900.8027,73850.69883,38814.40109,19048.20069,122266,34800.5,26891.99959,23037.79965,26608.5,30108,12927.60061,0
-156.9902927,20.80458209,LAN,0,68310.59882,69380.50344,42748.79933,37772,19311.30086,25737,42934.5,41096.40057,29235.3015,135067.5,15318,148314.5968,68019,45848.5,47847.00188,128560.3049,109446.4048,189150.5132,26647.5,31028.79928,47120.69909,36539.1008,120771.2032,83365.79868,41289.60116,20097.60072,141815,38582.5,29556.29955,26619.1996,30039.5,34450,13300.20063,0
-156.9921649,20.80091265,LAN,0,89928.99845,81735.30406,52118.39919,46396,24484.20109,30383,50526,51888.00072,41411.10213,184851,19628.5,170497.7963,76985.5,53627,54498.90214,141328.0054,128013.2056,231693.0162,38335,40737.59905,69128.69866,45977.50101,167491.2044,96841.49847,49150.40138,23373.00084,174472,45872,38570.09941,34442.39948,35514.5,42172,16556.40078,0
-156.9910222,20.79704871,LAN,0,62595.89892,73206.80363,35233.59945,38752,18950.10084,24012,44509.5,29504.40041,30394.90156,130720.5,14023,117314.9975,69125,40561,45746.40179,125268.0048,108190.0047,174882.4122,27060,25715.1994,49439.39904,36816.70081,111894.4029,79163.69875,39249.6011,21306.00077,125543,37545.5,27838.19957,24409.39963,28798.5,32344,14661.00069,0
-156.9919782,20.79322429,LAN,0,78499.59865,84501.3042,46506.39927,47572,23013.60102,30567,51439.5,48051.60066,40162.30206,167463,18592.5,166587.2964,81133,54050,54032.10212,151847.3058,122917.8054,218603.0153,34182.5,35883.19917,61818.8988,44069.00097,144832.0038,98338.79845,49476.80139,24915.3009,163398,45475.5,34685.69947,31724.59952,39456.5,40898,17496.00082,0
-156.9913839,20.78916377,LAN,0,64899.49888,77862.90387,31744.3995,40264,19014.60084,22954,42934.5,29173.2004,31889.00164,134032.5,12543,110773.7976,66873.5,36237,46835.60184,128640.6049,101628.8044,173049.8121,28352.5,25190.39941,55177.19893,37684.20083,115748.803,77328.29878,39603.20111,22641.60081,119328,38338.5,26443.79959,25552.39962,29747.5,33930,16912.8008,0
-156.9920522,20.78510366,LAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-156.9921579,20.78156026,LAN,0,102953.1982,98515.70489,58193.99909,57708,30714.90136,38387,61582.5,62734.80087,52159.70268,214141.5,26103.5,191116.7959,91956,61029.5,75077.00294,165658.9063,155863.4068,282482.2198,46750,47166.3989,86224.19833,54444.3012,202764.8053,110172.2983,59976.00168,29876.10108,196959,53710.5,47260.19928,42062.39937,47085,48438,20687.40097,0
-156.9901853,20.77781725,LAN,0,102953.1982,98515.70489,58071.99909,57708,30714.90136,38387,61582.5,62679.60087,52048.20267,214141.5,26085,191116.7959,91956,61029.5,74843.60294,165658.9063,155863.4068,282351.3197,46750,47166.3989,86224.19833,54444.3012,202764.8053,110172.2983,59976.00168,29876.10108,196959,53710.5,47210.39928,41808.39937,47085,48438,20687.40097,0
-156.9892108,20.7734291,LAN,0,102953.1982,98515.70489,58193.99909,57708,30714.90136,38387,61582.5,62734.80087,52159.70268,214141.5,26103.5,191116.7959,91956,61029.5,75077.00294,165658.9063,155863.4068,282482.2198,46750,47166.3989,86224.19833,54444.3012,202764.8053,110172.2983,59976.00168,29876.10108,196959,53710.5,47260.19928,42062.39937,47085,48438,20687.40097,0
-156.9878241,20.76923215,LAN,0,102953.1982,98515.70489,58218.39909,57708,30727.80136,38387,61582.5,62734.80087,52226.60268,214141.5,26103.5,191116.7959,91995.5,61029.5,75388.20296,165658.9063,155863.4068,282482.2198,46750,47166.3989,86224.19833,54444.3012,202764.8053,110172.2983,59976.00168,29876.10108,196959,53710.5,47260.19928,42671.99936,47085,48438,20687.40097,0
-156.9865996,20.76487669,LAN,0,108490.6981,104508.7052,60267.99906,63000,32391.90144,40756,65016,67675.20094,55906.10287,227907,27361.5,199435.4957,98434,65048,81145.40318,175616.1067,163471.6071,299237.4209,49995,50183.99883,93416.09819,57706.10127,225307.2059,117610.4981,65089.60183,32563.20117,204982,56394.5,50696.39922,46354.9993,52742.5,50804,22485.60106,0
-156.9857976,20.760475,LAN,0,108490.6981,104508.7052,60414.39906,63000,32391.90144,40756,65016,67675.20094,55995.30287,227907,27361.5,199435.4957,98750,65095,82545.80324,175616.1067,163471.6071,299499.2209,49995,50183.99883,93533.99818,57706.10127,225307.2059,117610.4981,65089.60183,32579.10117,204982,56394.5,50696.39922,46354.9993,52742.5,50804,22485.60106,0
-156.9844502,20.75617343,LAN,0,108490.6981,104508.7052,60414.39906,63000,32391.90144,40756,65016,67675.20094,56017.60287,227907,27398.5,199577.6957,98947.5,65095,83479.40327,175616.1067,163471.6071,300022.821,49995,50183.99883,93809.09818,57706.10127,225307.2059,117610.4981,65089.60183,32579.10117,204982,56394.5,50945.39922,46354.9993,52742.5,50804,22485.60106,0
-156.9820855,20.75232027,LAN,0,108490.6981,104508.7052,60414.39906,63000,32391.90144,40756,65016,67675.20094,56017.60287,227907,27398.5,199577.6957,98947.5,65095,83479.40327,175616.1067,163471.6071,300022.821,49995,50183.99883,93848.39818,57706.10127,225307.2059,117610.4981,65089.60183,32579.10117,204982,56394.5,50945.39922,46354.9993,52742.5,50804,22485.60106,0
-156.9797624,20.74870021,LAN,0,108490.6981,104508.7052,60414.39906,63000,32391.90144,40756,65016,67675.20094,56017.60287,227907,27398.5,199577.6957,98947.5,65095,83479.40327,175616.1067,163471.6071,300022.821,49995,50183.99883,93887.69818,57706.10127,225307.2059,117610.4981,65089.60183,32579.10117,204982,56394.5,50945.39922,46354.9993,52742.5,50804,22485.60106,0
-156.9767262,20.74573937,LAN,0,108490.6981,104508.7052,60414.39906,63000,32391.90144,40756,65016,67675.20094,56017.60287,227907,27398.5,199577.6957,98947.5,65095,83479.40327,175616.1067,163471.6071,300022.821,49995,50183.99883,93848.39818,57706.10127,225307.2059,117610.4981,65089.60183,32579.10117,204982,56394.5,50945.39922,46354.9993,52742.5,50804,22485.60106,0
-156.9735174,20.74271993,LAN,0,108490.6981,104508.7052,60414.39906,63000,32391.90144,40756,65016,67675.20094,56017.60287,227907,27398.5,199577.6957,98947.5,65095,83479.40327,175616.1067,163471.6071,300022.821,49995,50183.99883,93769.79818,57706.10127,225307.2059,117610.4981,65089.60183,32579.10117,204982,56394.5,50945.39922,46354.9993,52742.5,50804,22485.60106,0
-156.9705638,20.73959299,LAN,0,108490.6981,104508.7052,60414.39906,63000,32391.90144,40756,65016,67675.20094,55995.30287,227907,27361.5,199506.5957,98868.5,65095,83246.00327,175616.1067,163471.6071,300022.821,49995,50183.99883,93651.89818,57706.10127,225307.2059,117610.4981,65089.60183,32579.10117,204982,56394.5,50696.39922,46354.9993,52742.5,50804,22485.60106,0
-156.9680007,20.73621719,LAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-156.9664648,20.7320594,LAN,0,115844.498,111331.5055,61951.59903,67676,33656.10149,43125,70245,73719.60102,60856.70312,242190,28823,210953.6955,105070,68690.5,91142.70358,186536.9071,171498.6075,316778.0222,53212.5,53037.59877,99350.39807,61002.60134,243294.4064,124565.698,69876.80196,35965.80129,213796,61244,52962.29919,49656.99925,57889,53690,23911.20113,0
-156.9618336,20.73119757,LAN,0,32914.89943,13691.70068,25131.99961,13244,10178.10045,13317,17514,30856.80043,17505.5009,69759,12376.5,76645.79836,20500.5,22019.5,30030.80118,30032.20114,50256.0022,107992.5076,15427.5,20204.79953,24876.89952,14157.60031,68561.60179,27192.89957,17734.4005,5390.100194,68139,11773,18425.99972,13334.9998,12884.5,11622,2203.200104,0
-156.9570429,20.73131261,LAN,0,32604.79944,13184.60065,25131.99961,13244,10178.10045,13317,17482.5,29890.80041,17505.5009,69241.5,12376.5,76645.79836,20461,22019.5,29447.30116,30032.20114,49697.60217,107861.6075,15427.5,20204.79953,24876.89952,14157.60031,68561.60179,27192.89957,16728.00047,5390.100194,68139,11773,18425.99972,13334.9998,12884.5,11622,2203.200104,0
-156.9522534,20.73155665,LAN,0,32516.19944,13184.60065,25131.99961,13244,10178.10045,13317,17482.5,29890.80041,17505.5009,69241.5,12376.5,76645.79836,20461,22019.5,29213.90115,30032.20114,49697.60217,107861.6075,15427.5,20204.79953,24876.89952,14157.60031,68561.60179,27192.89957,16728.00047,5390.100194,68139,11773,18425.99972,13334.9998,12884.5,11622,2203.200104,0
-156.9474682,20.73190838,LAN,0,32427.59944,13184.60065,25131.99961,13244,10178.10045,13317,17482.5,29890.80041,17505.5009,69241.5,12376.5,76645.79836,20421.5,22019.5,28941.60114,30032.20114,49697.60217,107861.6075,15427.5,20204.79953,24876.89952,14157.60031,68561.60179,27192.89957,16728.00047,5390.100194,68139,11773,18425.99972,13334.9998,12884.5,11622,2203.200104,0
-156.9426824,20.7322379,LAN,0,32427.59944,13184.60065,25131.99961,13244,10178.10045,13317,17482.5,29890.80041,17505.5009,69241.5,12376.5,76645.79836,20421.5,22019.5,28941.60114,30032.20114,49697.60217,107861.6075,15427.5,20204.79953,24876.89952,14157.60031,68561.60179,27192.89957,16728.00047,5390.100194,68139,11773,18425.99972,13334.9998,12884.5,11622,2203.200104,0
-156.9378916,20.73242589,LAN,0,32383.29944,13184.60065,25107.59961,13244,10178.10045,13317,17482.5,29890.80041,17505.5009,69241.5,12376.5,76645.79836,20421.5,22019.5,28941.60114,30032.20114,49697.60217,107861.6075,15427.5,20204.79953,24876.89952,14157.60031,68561.60179,27192.89957,16728.00047,5390.100194,68139,11681.5,18425.99972,13334.9998,12884.5,11622,2203.200104,0
-156.9330973,20.73256199,LAN,0,32383.29944,13184.60065,25107.59961,13244,10178.10045,13317,17482.5,29890.80041,17505.5009,69241.5,12376.5,76645.79836,20421.5,22019.5,28941.60114,30032.20114,49697.60217,107861.6075,15427.5,20204.79953,24876.89952,14157.60031,68561.60179,27192.89957,16728.00047,5390.100194,68139,11681.5,18425.99972,13334.9998,12884.5,11622,2203.200104,0
-156.9283028,20.73240188,LAN,0,32294.69944,13184.60065,25131.99961,13244,10178.10045,13317,17482.5,29780.40041,17460.9009,69241.5,12339.5,76645.79836,20224,22019.5,28630.40112,30032.20114,49697.60217,107861.6075,15427.5,20171.99953,24876.89952,14157.60031,68561.60179,27192.89957,16728.00047,5390.100194,68139,11773,18425.99972,13334.9998,12884.5,11622,2203.200104,0
-156.9235079,20.7322528,LAN,0,32294.69944,13184.60065,25131.99961,13244,10178.10045,13317,17482.5,29780.40041,17460.9009,69241.5,12339.5,76645.79836,20224,22019.5,28630.40112,30032.20114,49697.60217,107861.6075,15427.5,20171.99953,24876.89952,14157.60031,68561.60179,27192.89957,16728.00047,5390.100194,68139,11773,18425.99972,13334.9998,12884.5,11622,2203.200104,0
-156.9187269,20.7324779,LAN,0,32294.69944,13184.60065,25131.99961,13244,10178.10045,13317,17482.5,29780.40041,17460.9009,69241.5,12339.5,76645.79836,20224,22019.5,28630.40112,30032.20114,49697.60217,107861.6075,15427.5,20171.99953,24876.89952,14157.60031,68561.60179,27192.89957,16728.00047,5390.100194,68139,11773,18425.99972,13334.9998,12884.5,11622,2203.200104,0
-156.9141835,20.73386447,LAN,0,32117.49945,13184.60065,25107.59961,13244,10178.10045,13317,17482.5,29780.40041,17460.9009,69241.5,12339.5,76645.79836,20224,22019.5,28630.40112,30032.20114,49697.60217,107861.6075,15427.5,20171.99953,24876.89952,14157.60031,68561.60179,27192.89957,16728.00047,5390.100194,68139,11681.5,18425.99972,13334.9998,12884.5,11622,2203.200104,0
-156.9096197,20.73424298,LAN,0,32117.49945,13184.60065,25107.59961,13244,10178.10045,13317,17482.5,29780.40041,17460.9009,69241.5,12339.5,76645.79836,20224,22019.5,28630.40112,30032.20114,49697.60217,107861.6075,15427.5,20171.99953,24876.89952,14157.60031,68561.60179,27192.89957,16728.00047,5390.100194,68139,11681.5,18425.99972,13334.9998,12884.5,11622,2203.200104,0
-156.9050399,20.73415501,LAN,0,32117.49945,13184.60065,25107.59961,13244,10178.10045,13317,17482.5,29780.40041,17282.50089,69241.5,12321,76645.79836,20145,22019.5,28397.00111,30032.20114,49697.60217,107730.7075,15427.5,20139.19953,24876.89952,14157.60031,68561.60179,27192.89957,16728.00047,5262.900189,68139,11681.5,18425.99972,13334.9998,12884.5,11622,2203.200104,0
-156.9008045,20.7359312,LAN,0,32117.49945,13184.60065,25107.59961,13244,10178.10045,13317,17482.5,29780.40041,17282.50089,69241.5,12321,76645.79836,20145,22019.5,28397.00111,30032.20114,49697.60217,107730.7075,15427.5,20139.19953,24876.89952,14157.60031,68561.60179,27192.89957,16728.00047,5262.900189,68139,11681.5,18425.99972,13334.9998,12884.5,11622,2203.200104,0
-156.8967582,20.73487565,LAN,0,32117.49945,13184.60065,25107.59961,13244,10178.10045,13317,17482.5,29780.40041,17282.50089,69241.5,12321,76645.79836,20145,22019.5,28397.00111,30032.20114,49697.60217,107730.7075,15427.5,20139.19953,24876.89952,14157.60031,68561.60179,27192.89957,16728.00047,5262.900189,68139,11681.5,18425.99972,13334.9998,12884.5,11622,2203.200104,0
-156.8934843,20.7319258,LAN,0,32294.69944,13184.60065,25131.99961,13244,10178.10045,13317,17482.5,29780.40041,17282.50089,69241.5,12321,76645.79836,20145,22019.5,28397.00111,30032.20114,49697.60217,107730.7075,15427.5,20139.19953,24876.89952,14157.60031,68561.60179,27192.89957,16728.00047,5262.900189,68139,11773,18425.99972,13334.9998,12884.5,11622,2203.200104,0
-171.7413709,25.75283199,LAY,205674.6035,346688.406,282784.9049,267657.7047,332326.2058,234307.8041,269679.0045,340555.7061,247283.0043,231045.004,238381.7042,197581.0033,277727.6047,277928.0047,256015.1044,249640.0044,275647.105,250754.1044,262187.1045,330673.1057,216285.3038,252845.1044,227804.5039,230256.1042,259301.4046,284304.905,273082.6047,183949.7031,232102.304,202487.7034,229942.2039,222905.9038,222700.5041,239423.9039,0
-171.741802,25.74982577,LAY,217018.6037,355583.6061,288972.505,278321.5049,341258.006,246347.2043,279486.2047,347423.7062,262173.6045,241900.1042,247988.7044,216427.5036,294340.2051,286324.7048,268052.8046,260857.3046,290645.3052,260739.4046,273459.6047,335051.5057,223650.204,257959.8045,237366.5041,237033.6043,276629.7048,290648.8051,279167.7048,204860.9034,241601.6041,214870.0036,247549.0042,235649.604,235604.1044,254072.5042,0
-171.7423349,25.74848599,LAY,220457.3037,357303.5062,290414.905,283046.805,343465.306,251193.5044,284385.4048,350321.4062,266364.3046,244845.8043,251751.4044,223392.4038,298046.2051,290192.7049,273464.5047,263101.3046,294999.5053,264126.0046,277934.5048,336785.0058,225247.704,259720.8045,239249.8041,238604.3043,283606.3049,293454.3052,280750.1048,210127.8035,245685.0042,218417.6036,252746.7043,239491.804,238402.7044,257125.4042,0
-171.7408059,25.74736389,LAY,222561.1038,355567.5061,290655.705,283189.005,342139.706,244516.8043,288888.7048,347257.6062,272498.5047,244546.0043,252582.4044,232152.4039,298401.4051,287528.1049,268305.0046,259593.0046,286864.9052,263710.1046,273534.5047,336176.9058,225834.704,260883.3045,238966.6041,237993.5043,289407.405,294306.1052,281343.1048,214680.5035,244831.2042,217362.2036,250865.2043,237235.304,238403.3044,258601.1043,0
-171.7375567,25.74684938,LAY,212847.5036,337017.2058,284374.3049,279126.3049,337062.9059,233207.804,289795.0049,337313.606,265670.7046,233675.2041,249334.8044,224988.6038,283594.705,272201.7046,251257.6043,248735.8044,274395.7049,258227.0046,256973.3044,327332.7056,216073.3039,255786.5044,229307.404,232971.5043,284561.1049,286329.9051,273664.9047,213669.9035,241122.7041,208601.8035,232776.304,219728.6037,234088.8044,244231.3041,0
-171.7385544,25.74457511,LAY,226652.1038,347123.106,289809.405,287775.305,342205.4059,241066.9042,297058.705,343482.1061,274884.2048,241319.3042,260527.5046,235346.404,293936.5051,285895.3048,264138.2045,255199.1045,280566.805,274152.7048,268094.6046,334799.0057,227786.7041,260404.9045,240063.0041,238147.6043,290668.005,294562.1052,281595.3048,218875.3036,246356.6042,216570.7036,249330.1043,229966.6039,238693.4044,254114.4042,0
-171.7365029,25.74326194,LAY,222384.1038,340644.4059,287407.305,285389.705,341169.8059,237768.0041,299160.905,339968.006,278642.2048,238639.4042,258000.4045,235806.304,291677.1051,282090.0048,262325.3045,253758.3045,276660.805,270555.6047,262642.0045,330388.4057,224042.004,258236.5045,236437.6041,237003.8043,289907.205,291574.7052,281547.1048,218974.9036,246896.6042,213726.5036,238744.9041,226536.6038,237068.2044,251592.4042,0
-171.7339788,25.74157292,LAY,218231.2037,334582.7058,280213.4049,272810.1048,331938.7057,232172.4041,297143.605,332838.6059,277206.6049,236443.5042,257080.3045,238886.304,285637.705,274636.9047,253294.5044,250022.3044,269717.6048,265890.8047,256800.2044,324163.7055,206488.2036,252077.1044,228142.7039,234670.3043,286584.805,281973.505,273086.5046,212573.6035,240800.2041,209281.9035,229673.8039,223450.0038,234926.0044,244688.9041,0
-171.7322433,25.742646,LAY,211143.6036,316347.1055,267630.7047,257345.8045,315490.3055,215264.2037,271700.2045,318898.4056,265723.9047,226277.604,248175.1044,228875.2039,268009.1047,259343.9044,242193.5041,238182.2042,258741.7047,257978.0045,246467.2042,308483.4053,185489.7033,235116.9041,215929.8037,213287.3039,275830.7048,265961.0047,258303.3044,203652.6034,231591.0039,195453.3033,219078.7037,210256.8035,225682.0042,239064.404,0
-171.7300862,25.74459445,LAY,186755.1031,280910.9048,238762.1042,233861.6041,270821.7047,185614.0033,235541.7039,283993.005,221805.9039,199895.4035,229770.7041,211845.7036,229319.5041,230928.5039,212122.9037,200987.7036,237017.6044,237409.2042,220442.9037,258769.5045,165171.5029,198562.1035,197852.3034,183323.3033,234708.604,236481.2042,230659.2039,184444.203,205801.6034,178481.703,191580.3033,190213.0032,210830.3039,221580.2037,0
-171.7276934,25.74455834,LAY,172149.4029,251162.2043,213127.2037,221388.9038,210452.0036,166171.6029,202168.4035,229985.804,193746.9034,171330.8031,216339.0039,208832.3035,211730.3038,200481.8034,186397.8033,182201.8032,220639.204,221783.8039,203362.4034,213061.4036,152063.5027,165228.2028,181653.6031,171138.2031,210359.3036,211524.4037,209864.1035,170279.0028,189175.5032,170818.4029,170367.403,168763.0028,199161.2038,205908.8034,0
-171.726732,25.74689223,LAY,131990.0022,179822.603,153203.8026,182148.2031,123641.8022,133684.0023,158387.7028,167450.3028,127325.3022,113169.3021,159040.6028,183370.3032,169668.6031,129328.4023,121886.1022,141023.4025,154312.2028,174207.2031,164456.4027,147488.5025,123318.5022,109740.602,137017.2023,128175.0023,148025.8025,150665.0026,149796.1026,144696.6024,137234.1023,133184.0023,129643.8023,121029.602,162837.7031,162048.3028,0
